HDB Address,Vincenty Distance in km,MRT Station Code,Walking Distance in Meters ,Walking Duration in Minutes,Station Name,NS,EW,CG,NE,BP LRT,Sengkang LRT,Punggol LRT,CC,DT,TE,LRT/MRT,No of lines,No of lines opened,Line 1,Line 2,Line 3,Opening 1,Opening 2,Opening 3,Bus Interchange,Bus Terminal,Others,Connections to Other,n_bus_station_1_km,n_subway_station_1_km,n_cafe_1_km,n_restaurant_1_km,n_school_1_km,n_shopping_mall_1_km,n_supermarket_1_km,n_park_1_km,n_bus_station_0.5_km,n_subway_station_0.5_km,n_cafe_0.5_km,n_restaurant_0.5_km,n_school_0.5_km,n_shopping_mall_0.5_km,n_supermarket_0.5_km,n_park_0.5_km
Blk+715+JURONG+WEST+ST+71+Singapore,0.7321627085557016,EW28,973,12.75,Pioneer,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,28/2/2009,,,False,False,False,0,60,1,17,43,58,4,13,4,23,0,4,17,18,3,4,1
Blk+466+JURONG+WEST+ST+41+Singapore,0.6687612447880981,EW26,1141,14.8,Lakeside,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,5/11/1988,,,False,False,False,0,46,1,60,60,52,0,22,3,17,0,42,60,22,0,17,2
Blk+483+JURONG+WEST+ST+41+Singapore,0.6012781919089389,EW26,834,10.7,Lakeside,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,5/11/1988,,,False,False,False,0,46,2,60,60,54,0,21,2,13,0,23,35,12,0,12,2
Blk+933+JURONG+WEST+ST+91+Singapore,0.4461510012724308,EW28,485,6.266666667000001,Pioneer,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,28/2/2009,,,False,False,False,0,60,1,23,47,52,6,14,3,31,1,11,24,14,3,8,1
Blk+550+JURONG+WEST+ST+42+Singapore,1.0536514508688402,EW26,1465,18.61666667,Lakeside,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,5/11/1988,,,False,False,False,0,44,0,60,60,42,4,23,3,12,0,30,42,15,0,6,1
Blk+713+JURONG+WEST+ST+71+Singapore,0.7024646818658253,EW28,901,11.96666667,Pioneer,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,28/2/2009,,,False,False,False,0,60,1,17,43,58,4,13,3,24,0,4,17,18,3,4,1
Blk+551+JURONG+WEST+ST+42+Singapore,0.9919463589504028,EW26,1349,17.23333333,Lakeside,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,5/11/1988,,,False,False,False,0,45,1,60,60,45,4,25,3,13,0,30,54,15,0,7,1
Blk+430+JURONG+WEST+AVE+1+Singapore,1.0156212123060708,EW26,1587,20.26666667,Lakeside,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,5/11/1988,,,False,False,False,0,40,0,57,60,47,0,20,3,9,0,27,37,19,0,13,0
Blk+328+TAH+CHING+RD+Singapore,0.8347020367923879,EW26,1070,13.08333333,Lakeside,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,5/11/1988,,,False,False,False,0,52,1,13,33,20,1,6,4,19,0,10,25,12,1,3,1
Blk+643+JURONG+WEST+ST+61+Singapore,0.2590118678064544,EW28,816,10.15,Pioneer,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,28/2/2009,,,False,False,False,0,60,1,16,44,57,5,11,3,28,1,4,23,13,3,6,1
Blk+272B+JURONG+WEST+ST+24+Singapore,1.303058912935488,EW27,2065,26.68333333,Boon Lay,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,6/7/1990,,,True,False,False,1,51,0,15,32,34,7,8,2,16,0,6,9,4,1,1,1
Blk+258+BOON+LAY+DR+Singapore,0.9072651204373722,EW27,1376,17.31666667,Boon Lay,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,6/7/1990,,,True,False,False,1,60,1,53,60,39,14,15,4,16,0,7,24,12,6,6,1
Blk+696+JURONG+WEST+CTRL+1+Singapore,0.4554761642520984,EW27,853,10.53333333,Boon Lay,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,6/7/1990,,,True,False,False,1,60,1,40,60,44,14,16,4,18,1,24,60,11,9,8,2
Blk+436+JURONG+WEST+AVE+1+Singapore,0.9021862526397786,EW26,1683,21.7,Lakeside,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,5/11/1988,,,False,False,False,0,41,1,60,60,49,0,22,3,14,0,32,52,18,0,16,2
Blk+668D+JURONG+WEST+ST+64+Singapore,0.44726221661788296,EW27,628,7.933333332999999,Boon Lay,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,6/7/1990,,,True,False,False,1,60,2,31,60,57,14,14,4,19,1,20,60,22,8,5,1
Blk+811+JURONG+WEST+ST+81+Singapore,1.0366818398065003,EW28,1437,18.2,Pioneer,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,28/2/2009,,,False,False,False,0,60,0,16,34,48,4,11,4,21,0,6,11,27,1,3,1
Blk+757+JURONG+WEST+ST+74+Singapore,1.3740192130936688,EW27,1896,24.36666667,Boon Lay,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,6/7/1990,,,True,False,False,1,46,0,14,24,45,3,6,3,16,0,3,14,13,1,3,0
Blk+987D+JURONG+WEST+ST+93+Singapore,0.17346061821394615,EW28,324,4.7,Pioneer,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,28/2/2009,,,False,False,False,0,60,1,15,43,39,5,11,4,24,1,1,13,7,0,3,1
Blk+670A+JURONG+WEST+ST+65+Singapore,0.6979154295476012,EW27,916,11.96666667,Boon Lay,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,6/7/1990,,,True,False,False,1,60,2,30,60,60,15,16,5,17,0,1,2,15,0,1,1
Blk+666B+JURONG+WEST+ST+65+Singapore,0.4327770698553841,EW27,565,7.1166666670000005,Boon Lay,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,6/7/1990,,,True,False,False,1,60,2,29,60,54,13,13,3,17,1,16,60,24,7,5,1
Blk+683A+JURONG+WEST+CTRL+1+Singapore,0.4271259794503245,EW27,714,8.8,Boon Lay,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,6/7/1990,,,True,False,False,1,60,1,33,60,58,17,17,4,17,1,22,60,16,8,8,1
Blk+659C+JURONG+WEST+ST+65+Singapore,0.5128682687241095,EW27,590,7.216666667,Boon Lay,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,6/7/1990,,,True,False,False,1,60,2,28,60,39,13,14,4,19,0,5,27,15,3,0,2
Blk+182+YUNG+SHENG+RD+Singapore,1.1697023214139424,EW26,1483,18.06666667,Lakeside,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,5/11/1988,,,False,False,False,0,53,0,11,54,27,2,6,5,23,0,8,22,12,1,5,0
Blk+988B+JURONG+WEST+ST+93+Singapore,0.19841149125108445,EW28,271,4.083333333,Pioneer,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,28/2/2009,,,False,False,False,0,60,1,14,44,36,5,11,3,19,1,3,15,7,1,3,1
Blk+199+BOON+LAY+DR+Singapore,0.6785704491914051,EW26,923,11.7,Lakeside,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,5/11/1988,,,False,False,False,0,60,1,59,60,48,5,16,5,19,0,14,40,11,4,5,0
Blk+678C+JURONG+WEST+ST+64+Singapore,0.7591679361094057,EW27,905,11.98333333,Boon Lay,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,6/7/1990,,,True,False,False,1,60,1,35,60,60,15,16,4,18,0,1,7,15,0,2,0
Blk+515+JURONG+WEST+ST+52+Singapore,0.2308415098693967,EW26,727,9.233333333,Lakeside,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,5/11/1988,,,False,False,False,0,57,1,60,60,53,3,26,3,12,1,38,53,16,0,7,2
Blk+989A+JURONG+WEST+ST+93+Singapore,0.30194581423949024,EW28,452,6.233333332999999,Pioneer,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,28/2/2009,,,False,False,False,0,60,1,14,43,33,5,11,2,18,1,2,12,5,0,3,1
Blk+653C+JURONG+WEST+ST+61+Singapore,0.20426731340220414,EW28,255,3.2,Pioneer,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,28/2/2009,,,False,False,False,0,60,1,16,60,33,5,10,3,21,1,3,21,9,2,1,1
Blk+664A+JURONG+WEST+ST+64+Singapore,0.3007072789514217,EW27,354,4.45,Boon Lay,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,6/7/1990,,,True,False,False,1,60,2,29,60,45,13,14,3,15,1,22,60,21,8,7,2
Blk+989D+JURONG+WEST+ST+93+Singapore,0.23883932521169396,EW28,536,7.3,Pioneer,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,28/2/2009,,,False,False,False,0,60,1,14,44,35,5,10,3,16,1,3,16,6,1,3,1
Blk+553+JURONG+WEST+ST+42+Singapore,0.9829891797948054,EW26,1454,18.73333333,Lakeside,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,5/11/1988,,,False,False,False,0,37,1,60,60,41,0,22,3,14,0,22,53,19,0,9,3
Blk+640+JURONG+WEST+ST+61+Singapore,0.3097433805581477,EW28,706,8.8,Pioneer,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,28/2/2009,,,False,False,False,0,60,1,23,60,60,7,15,3,29,1,3,22,12,3,4,1
Blk+426+JURONG+WEST+AVE+1+Singapore,0.9316190737397886,EW26,1496,19.26666667,Lakeside,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,5/11/1988,,,False,False,False,0,40,1,60,60,50,0,22,3,10,0,27,38,20,0,13,2
Blk+987C+JURONG+WEST+ST+93+Singapore,0.2077898397457778,EW28,295,4.366666667,Pioneer,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,28/2/2009,,,False,False,False,0,60,1,15,43,39,5,11,2,22,1,1,12,6,0,3,1
Blk+671A+JURONG+WEST+ST+65+Singapore,0.7396738671634506,EW27,998,12.73333333,Boon Lay,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,6/7/1990,,,True,False,False,1,60,2,30,60,60,14,16,5,16,0,1,2,16,0,1,1
Blk+637+JURONG+WEST+ST+61+Singapore,0.4722035301165578,EW28,720,9.25,Pioneer,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,28/2/2009,,,False,False,False,0,60,2,37,60,60,13,17,4,24,1,3,13,15,3,3,0
Blk+860+JURONG+WEST+ST+81+Singapore,1.2949313375594598,EW28,1633,21.03333333,Pioneer,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,28/2/2009,,,False,False,False,0,52,0,15,38,44,4,9,4,12,0,4,8,22,1,3,1
Blk+609+JURONG+WEST+ST+65+Singapore,0.42279612563101,EW28,461,5.933333332999999,Pioneer,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,28/2/2009,,,False,False,False,0,60,2,31,60,42,13,16,4,20,1,3,18,19,1,0,1
Blk+665B+JURONG+WEST+ST+64+Singapore,0.4308015303097157,EW27,690,9.1,Boon Lay,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,6/7/1990,,,True,False,False,1,60,2,30,60,56,14,15,4,15,1,22,60,20,8,8,1
Blk+665A+JURONG+WEST+ST+64+Singapore,0.4272064187122376,EW27,585,7.25,Boon Lay,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,6/7/1990,,,True,False,False,1,60,2,30,60,57,14,13,4,18,1,20,60,22,8,6,1
Blk+469+JURONG+WEST+ST+41+Singapore,0.4771047541911984,EW26,682,9.033333333,Lakeside,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,5/11/1988,,,False,False,False,0,49,1,60,60,51,1,24,3,15,1,48,60,24,0,15,2
Blk+35+JLN+BAHAGIA+Singapore,0.9011337933237248,DT23,1466,18.18333333,Bendemeer,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,50,1,28,60,47,5,15,2,11,0,6,19,16,1,6,0
Blk+74+WHAMPOA+DR+Singapore,0.7075049366088294,DT23,1129,14.05,Bendemeer,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,44,1,28,60,49,7,14,2,12,0,8,60,15,1,7,1
Blk+49+DORSET+RD+Singapore,0.5369452015514407,NE8,827,10.55,Farrer Park,False,False,False,True,False,False,False,False,False,False,MRT,1,1,NE,,,20/6/2003,,,False,False,False,0,40,2,60,60,60,29,34,12,12,0,18,60,11,1,7,4
Blk+16+UPP+BOON+KENG+RD+Singapore,0.458268954523121,EW10,769,9.6,Kallang,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,False,True,False,1,40,2,60,60,22,6,18,1,10,1,4,36,9,0,5,0
Blk+463+CRAWFORD+LANE+Singapore,0.24972445200855095,EW11,775,9.483333333,Lavender,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,False,False,False,0,51,5,60,60,60,33,40,4,20,1,60,60,46,13,14,2
Blk+29+JLN+BAHAGIA+Singapore,0.6872632025292915,DT23,1137,14.16666667,Bendemeer,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,48,1,29,60,50,7,15,2,12,0,4,19,14,1,6,2
Blk+15+FARRER+PK+RD+Singapore,0.37403023457465545,NE8,748,9.666666667000001,Farrer Park,False,False,False,True,False,False,False,False,False,False,MRT,1,1,NE,,,20/6/2003,,,False,False,False,0,44,4,60,60,60,26,35,11,9,1,26,60,13,6,10,5
Blk+16+JLN+TENTERAM+Singapore,0.8514642279258463,DT23,1408,17.35,Bendemeer,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,45,1,32,60,50,5,15,2,11,0,3,14,8,1,5,1
Blk+43+CAMBRIDGE+RD+Singapore,0.6919729409178734,NE8,895,11.33333333,Farrer Park,False,False,False,True,False,False,False,False,False,False,MRT,1,1,NE,,,20/6/2003,,,False,False,False,0,43,3,60,60,60,29,27,8,14,0,13,50,13,2,3,2
Blk+11+ST.+GEORGE'S+RD+Singapore,0.3956801045149981,DT23,473,5.9,Bendemeer,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,46,2,38,60,47,7,16,2,10,1,10,54,12,1,3,2
Blk+13+ST.+GEORGE'S+RD+Singapore,0.3947458630537128,DT23,493,6.1166666670000005,Bendemeer,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,45,1,40,60,46,7,18,2,9,1,11,53,12,1,3,2
Blk+815+JELLICOE+RD+Singapore,0.15351040627198978,EW11,450,5.966666667,Lavender,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,False,False,False,0,60,6,60,60,60,32,42,7,18,1,60,60,35,11,13,1
Blk+108C+MCNAIR+RD+Singapore,0.3375150735720712,DT23,824,10.06666667,Bendemeer,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,47,2,38,60,48,8,17,2,13,1,9,48,18,0,5,1
Blk+14+UPP+BOON+KENG+RD+Singapore,0.41143355495548206,EW10,704,8.916666667000001,Kallang,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,False,True,False,1,39,3,60,60,32,7,18,2,9,1,7,34,8,0,5,0
Blk+38B+BENDEMEER+RD+Singapore,0.5454890522210797,DT24,811,10.01666667,Geylang Bahru,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,44,3,37,60,35,6,12,2,11,0,19,60,10,5,6,0
Blk+104+TOWNER+RD+Singapore,0.10689806977863962,DT23,411,5.033333333,Bendemeer,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,49,2,60,60,55,8,18,2,11,1,10,60,17,1,3,1
Blk+50+JLN+BAHAGIA+Singapore,1.0777028292771829,DT23,1623,20.38333333,Bendemeer,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,48,0,37,60,47,6,16,6,11,0,8,23,22,1,8,0
Blk+60+JLN+BAHAGIA+Singapore,1.040134002642176,DT23,1607,20.21666667,Bendemeer,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,50,0,32,60,46,6,16,6,10,0,8,22,21,1,8,0
Blk+32+MARINE+CRES+Singapore,1.98475234523662,EW6,2646,33.26666667,Kembangan,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,False,False,False,0,40,0,57,60,60,16,19,9,11,0,8,20,11,0,2,3
Blk+59+MARINE+TER+Singapore,1.6843423235850103,EW6,2455,30.71666667,Kembangan,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,False,False,False,0,44,0,25,60,54,1,8,7,22,0,7,36,21,0,2,1
Blk+30+MARINE+CRES+Singapore,1.864938772929422,EW6,2584,32.46666667,Kembangan,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,False,False,False,0,45,0,60,60,60,16,20,9,16,0,11,32,13,0,2,3
Blk+55+MARINE+TER+Singapore,1.7315711535930138,EW6,2341,29.41666667,Kembangan,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,False,False,False,0,44,0,31,60,60,2,11,7,21,0,9,46,19,0,2,1
Blk+45+MARINE+CRES+Singapore,1.8241598918444657,EW6,2528,31.61666667,Kembangan,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,4/11/1989,,,False,False,False,0,43,0,52,60,60,14,18,9,16,0,9,44,14,0,2,3
Blk+255+PASIR+RIS+ST+21+Singapore,1.7316983891548627,EW1,2452,29.76666667,Pasir Ris,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,16/12/1989,,,True,False,False,1,58,0,9,23,32,1,9,7,21,0,2,7,13,1,2,1
Blk+750+PASIR+RIS+ST+71+Singapore,1.7191865887817188,EW1,2080,25.78333333,Pasir Ris,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,16/12/1989,,,True,False,False,1,39,0,7,47,18,4,7,4,14,0,4,9,7,1,2,2
Blk+423+PASIR+RIS+DR+6+Singapore,0.6925632771318763,EW1,1515,19.05,Pasir Ris,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,16/12/1989,,,True,False,False,1,55,1,38,60,45,4,15,15,15,0,6,21,14,0,4,5
Blk+414+PASIR+RIS+DR+6+Singapore,0.7724989385895749,EW1,1055,13.16666667,Pasir Ris,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,16/12/1989,,,True,False,False,1,58,1,38,60,37,4,10,18,15,0,10,50,15,1,5,8
Blk+104+PASIR+RIS+ST+12+Singapore,1.209584966054394,EW1,1705,21.43333333,Pasir Ris,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,16/12/1989,,,True,False,False,1,60,0,14,60,44,2,15,11,16,0,5,14,15,0,4,5
Blk+252+PASIR+RIS+ST+21+Singapore,1.5541088417591251,EW1,2149,26.35,Pasir Ris,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,16/12/1989,,,True,False,False,1,60,0,9,25,33,1,11,9,21,0,3,11,15,1,3,2
Blk+753+PASIR+RIS+ST+71+Singapore,1.7310593154565963,EW1,2193,27.16666667,Pasir Ris,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,16/12/1989,,,True,False,False,1,39,0,7,46,17,4,7,4,14,0,5,12,7,2,1,1
Blk+640+PASIR+RIS+DR+1+Singapore,1.0332922633370167,EW1,1644,20.13333333,Pasir Ris,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,16/12/1989,,,True,False,False,1,52,0,7,38,24,3,6,4,23,0,2,19,9,1,4,2
Blk+752+PASIR+RIS+ST+71+Singapore,1.6957025123312863,EW1,2046,25.3,Pasir Ris,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,16/12/1989,,,True,False,False,1,40,0,7,46,18,4,7,4,14,0,5,11,8,2,2,2
Blk+186+PASIR+RIS+ST+11+Singapore,1.1800311740501224,DT33,2291,29.26666667,Tampines East,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,60,0,14,46,55,1,16,8,16,0,1,4,7,0,4,3
Blk+629+PASIR+RIS+DR+3+Singapore,1.1703992108056367,EW1,1821,22.21666667,Pasir Ris,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,16/12/1989,,,True,False,False,1,51,0,7,34,25,3,6,8,19,0,2,24,8,2,5,3
Blk+147+PASIR+RIS+ST+13+Singapore,1.2179346458411788,DT33,2183,27.71666667,Tampines East,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,60,0,12,54,42,2,12,6,16,0,2,4,5,0,4,3
Blk+557+PASIR+RIS+ST+51+Singapore,0.7532896233743875,EW1,1108,13.98333333,Pasir Ris,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,16/12/1989,,,True,False,False,1,47,1,26,60,51,2,17,11,9,0,1,1,8,0,2,1
Blk+269+PASIR+RIS+ST+21+Singapore,1.5140621794751983,DT33,1852,24.0,Tampines East,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,57,0,11,30,31,1,9,6,22,0,2,7,14,1,3,1
Blk+758+PASIR+RIS+ST+71+Singapore,1.8093909534486128,EW1,2383,29.63333333,Pasir Ris,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,16/12/1989,,,True,False,False,1,36,0,7,43,15,4,7,4,13,0,5,11,7,2,1,0
Blk+207+PASIR+RIS+ST+21+Singapore,1.5088409751374146,DT33,2371,30.63333333,Tampines East,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,60,0,7,21,33,1,10,7,21,0,3,7,13,1,4,2
Blk+131+PASIR+RIS+ST+11+Singapore,1.0852157402916855,DT33,2685,34.25,Tampines East,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,60,0,15,56,60,1,17,11,11,0,4,12,9,0,7,2
Blk+649+PASIR+RIS+DR+10+Singapore,1.354819571242435,EW1,2059,25.5,Pasir Ris,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,16/12/1989,,,True,False,False,1,48,0,6,40,23,3,6,4,26,0,4,27,11,2,6,4
Blk+713+PASIR+RIS+ST+72+Singapore,1.6602077383288407,EW1,2660,32.6,Pasir Ris,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,16/12/1989,,,True,False,False,1,38,0,4,32,19,2,6,5,11,0,2,9,8,1,2,2
Blk+161+PASIR+RIS+ST+13+Singapore,1.2457422361598771,DT33,2173,27.56666667,Tampines East,False,False,False,False,False,False,False,False,True,False,MRT,1,1,DT,,,21/10/2017,,,False,False,False,0,60,0,10,36,36,1,12,6,16,0,2,6,9,1,4,3
Blk+584+PASIR+RIS+ST+53+Singapore,0.327419830359164,EW1,593,7.166666667,Pasir Ris,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,16/12/1989,,,True,False,False,1,51,1,34,60,27,5,8,18,15,1,9,48,7,2,1,1
Blk+196D+PUNGGOL+FIELD+Singapore,0.10608265080223034,PE1,272,3.933333333,Cove,False,False,False,False,False,False,True,False,False,False,LRT,1,1,Punggol LRT,,,29/1/2005,,,False,False,False,0,57,6,26,60,59,7,14,6,21,1,3,8,15,0,4,1
Blk+107B+EDGEFIELD+PLAINS+Singapore,0.163124422343508,PE2,163,2.166666667,Meridian,False,False,False,False,False,False,True,False,False,False,LRT,1,1,Punggol LRT,,,29/1/2005,,,False,False,False,0,56,5,19,42,60,4,13,6,16,1,1,3,16,0,3,1
Blk+101D+PUNGGOL+FIELD+Singapore,0.0841726706499287,PE1,215,3.516666667,Cove,False,False,False,False,False,False,True,False,False,False,LRT,1,1,Punggol LRT,,,29/1/2005,,,False,False,False,0,55,6,25,60,60,7,12,5,16,1,2,3,14,0,2,1
Blk+638A+PUNGGOL+DR+Singapore,0.21130499693635205,PE5,272,3.316666667,Kadaloor,False,False,False,False,False,False,True,False,False,False,LRT,1,1,Punggol LRT,,,29/1/2005,,,False,False,False,0,34,4,13,37,45,2,12,9,12,1,2,4,15,1,4,3
Blk+117+EDGEFIELD+PLAINS+Singapore,0.3223468750349213,PE2,656,8.8,Meridian,False,False,False,False,False,False,True,False,False,False,LRT,1,1,Punggol LRT,,,29/1/2005,,,False,False,False,0,60,4,18,42,60,3,9,5,15,2,7,18,16,1,4,0
Blk+173B+PUNGGOL+FIELD+Singapore,0.052321956509552785,PE2,227,3.883333333,Meridian,False,False,False,False,False,False,True,False,False,False,LRT,1,1,Punggol LRT,,,29/1/2005,,,False,False,False,0,56,6,17,45,60,4,14,6,14,1,1,4,17,0,3,0
Blk+126B+EDGEDALE+PLAINS+Singapore,0.14468900604965396,PE3,140,1.483333333,Coral Edge,False,False,False,False,False,False,True,False,False,False,LRT,1,1,Punggol LRT,,,29/1/2005,,,False,False,False,0,48,5,18,51,51,3,10,5,7,1,5,16,19,1,4,2
Blk+105D+EDGEFIELD+PLAINS+Singapore,0.30418653178633376,PE1,514,7.35,Cove,False,False,False,False,False,False,True,False,False,False,LRT,1,1,Punggol LRT,,,29/1/2005,,,False,False,False,0,56,5,19,43,60,3,11,6,17,1,2,6,18,1,2,0
Blk+201A+PUNGGOL+FIELD+Singapore,0.3511945465532442,PE1,350,5.433333332999999,Cove,False,False,False,False,False,False,True,False,False,False,LRT,1,1,Punggol LRT,,,29/1/2005,,,False,False,False,0,56,3,24,60,52,5,12,5,18,2,4,5,15,1,2,1
Blk+175A+PUNGGOL+FIELD+Singapore,0.19552181866869325,PE1,340,4.6,Cove,False,False,False,False,False,False,True,False,False,False,LRT,1,1,Punggol LRT,,,29/1/2005,,,False,False,False,0,58,6,18,45,60,4,14,7,18,1,2,3,19,0,3,1
Blk+188+PUNGGOL+CTRL+Singapore,0.3873251713787213,PE6,854,10.46666667,Oasis,False,False,False,False,False,False,True,False,False,False,LRT,1,1,Punggol LRT,,,15/6/2007,,,False,False,False,0,51,4,10,30,56,2,13,7,16,1,3,5,18,1,4,3
Blk+18+GHIM+MOH+RD+Singapore,0.4594106088374921,EW21 CC22,812,10.28333333,Buona Vista,False,True,False,False,False,False,False,True,False,False,MRT,2,2,EW,CC,,12/3/1988,8/10/2011,,False,True,False,1,46,3,55,60,60,7,13,2,10,1,16,60,7,2,5,0
Blk+164+STIRLING+RD+Singapore,0.5536271077876873,EW19,822,10.33333333,Queenstown,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,12/3/1988,,,False,False,False,0,44,1,57,60,41,7,11,6,13,0,17,44,10,5,6,0
Blk+61C+STRATHMORE+AVE+Singapore,0.6583749582020858,EW19,804,10.06666667,Queenstown,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,12/3/1988,,,False,False,False,0,60,2,45,60,60,5,15,7,16,0,2,9,14,1,1,1
Blk+50+STIRLING+RD+Singapore,0.2820205713860136,EW19,409,5.4,Queenstown,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,12/3/1988,,,False,False,False,0,48,2,40,60,35,5,10,7,16,1,10,28,14,0,3,1
